tmdbId,keyword
495764,criminal
495764,police officer
495764,police detective
495764,spin off
495764,death of family
495764,crime family
495764,female police officer
495764,woman director
495764,hand to hand combat
495764,vigilantism
495764,dc extended universe (dceu)
495764,supernatural power
495764,betrayal of trust
495764,vigilante justice
495764,bewildered
301528,friendship
301528,cartoon
301528,carnival
301528,rescue mission
301528,sequel
301528,dummy
301528,anti villain
301528,buddy
301528,doll
301528,cowboy
301528,duringcreditsstinger
301528,toy comes to life
301528,dedication
301528,antique shop
301528,3d animation
301528,pixar
337339,new york city
337339,submarine
337339,rescue mission
337339,sequel
337339,street race
337339,betrayal
337339,criminal mastermind
337339,mysterious woman
337339,cars
337339,bold
420818,africa
420818,lion
420818,prince
420818,redemption
420818,musical
420818,uncle
420818,remake
420818,grief
420818,king
420818,family
420818,sidekick
420818,live action and animation
420818,father son relationship
420818,live action remake
453395,magic
453395,superhero
453395,based on comic
453395,alternative reality
453395,aftercreditsstinger
453395,duringcreditsstinger
453395,marvel cinematic universe (mcu)
399566,giant monster
399566,dinosaur
399566,creature feature
399566,kaiju
399566,sign languages
399566,giant ape
399566,godzilla
399566,robot dinosaur
399566,king kong
399566,cliché
399566,monsterverse
405774,based on novel or book
405774,post-apocalyptic future
405774,blindfold
405774,doomsday
405774,survival horror
405774,woman director
405774,white water rafting
405774,depressing
405774,disheartening
420817,princess
420817,hero
420817,hustler
420817,palace
420817,sultan
420817,flying carpet
420817,musical
420817,rags to riches
420817,romance
420817,monkey
420817,family
420817,first love
420817,"based on myths, legends or folklore"
420817,genie
420817,arabian nights
420817,live action and animation
420817,live action remake
420817,hilarious
420817,adoring
420817,familiar
566525,martial arts
566525,superhero
566525,based on comic
566525,mixed martial arts (mma)
566525,east asian lead
566525,aftercreditsstinger
566525,duringcreditsstinger
566525,marvel cinematic universe (mcu)
566525,wuxia
566525,father son relationship
392044,princess
392044,based on novel or book
392044,"venice, italy"
392044,professor
392044,detective
392044,investigation
392044,orient express
392044,knife
392044,europe
392044,remake
392044,murder
392044,snow
392044,whodunit
392044,train
392044,stabbing
392044,alps mountains
392044,murder mystery
392044,1930s
392044,steam train
392044,istanbul
515001,based on novel or book
515001,world war ii
515001,jew persecution
515001,satire
515001,imaginary friend
515001,hitler youth
515001,single mother
515001,questioning
515001,nazism
515001,1940s
515001,child protagonist
515001,adolf hitler
515001,children in wartime
515001,suspicious
515001,irreverent
515001,nazi germany
515001,doubtful
515001,ridiculous
381284,nasa
381284,mathematics
381284,sexism
381284,biography
381284,racial segregation
381284,racism
381284,historical fiction
381284,scientist
381284,space race
381284,discrimination
381284,1960s
381284,space program
381284,african american history
381284,apologetic
381284,arrogant
381284,authoritarian
381284,callous
381284,condescending
381284,disrespectful
381284,frustrated
283366,wales
283366,children's home
283366,shapeshifting
283366,falcon
283366,time travel
283366,orphan
283366,super power
283366,nostalgic
283366,1940s
283366,based on young adult novel
283366,peregrine
454626,friendship
454626,video game
454626,"san francisco, california"
454626,road trip
454626,cop
454626,based on video game
454626,duringcreditsstinger
454626,bar fight
454626,hedgehog
454626,live action and animation
454626,live action remake
454626,playful
454626,joyous
454626,adoring
454626,joyful
330457,princess
330457,magic
330457,kingdom
330457,winter
330457,queen
330457,castle
330457,musical
330457,sequel
330457,dam
330457,spirit
330457,aftercreditsstinger
330457,frozen
330457,personification
330457,thoughtful
330457,mother daughter relationship
330457,3d animation
330457,whimsical
330457,appreciative
330457,compassionate
287947,"philadelphia, pennsylvania"
287947,magic
287947,secret identity
287947,superhero
287947,based on comic
287947,wizard
287947,superhuman strength
287947,aftercreditsstinger
287947,duringcreditsstinger
287947,christmas
287947,dc extended universe (dceu)
568124,strong woman
568124,magic
568124,sadness
568124,immigration
568124,supernatural
568124,beauty
568124,musical
568124,big family
568124,forest
568124,family secrets
568124,family relationships
568124,flamenco
568124,joy of life
568124,teenage girl
568124,female protagonist
568124,family conflict
568124,helping children
568124,matriarch
568124,3d animation
568124,colombia
399579,martial arts
399579,bounty hunter
399579,strong woman
399579,dystopia
399579,extreme sports
399579,superhero
399579,cyberpunk
399579,transhumanism
399579,based on manga
399579,female cyborg
399579,live action remake
399579,floating city
399579,ridiculous
399579,26th century
337404,1970s
337404,anti hero
337404,villain
337404,punk rock
337404,fashion designer
337404,fashion
337404,origin story
337404,live action remake
316029,adultery
316029,circus
316029,musical
316029,biography
316029,rags to riches
316029,based on true story
316029,outcast
316029,singing
316029,social outcast
316029,dreamer
316029,freak show
316029,social prejudice
316029,absurd
316029,amused
316029,cliché
316029,complicated
316029,showman
316029,oddity
550988,hero
550988,artificial intelligence (a.i.)
550988,video game
550988,virtual reality
550988,gun
550988,code
550988,gamer
550988,bank robbery
550988,bank teller
550988,programmer
550988,mmorpg
550988,virtual game
550988,heroic
550988,vrmmo
281338,suicide
281338,civil war
281338,escape
281338,winter
281338,mutation
281338,peace
281338,solidarity
281338,gorilla
281338,intelligence
281338,dystopia
281338,chimpanzee
281338,horse
281338,post-apocalyptic future
281338,slavery
281338,pacifism
281338,imprisonment
281338,colony
281338,sequel
281338,anthropomorphism
281338,revenge
281338,betrayal
