tmdbId,keyword
8007,u.s. navy
8007,based on true story
8007,north atlantic treaty organization (nato)
8007,naval officer
8007,bosnian war (1992-95)
8007,serbian
8007,atrocity
8007,combat
8007,behind enemy lines
8007,jet fighter pilot
8007,mine field
8007,hunted
8007,jet crash
8007,aircraft carrier
8007,reconnaissance
8007,mass grave
8007,enemy territory
8007,naval flight officer
8007,navy pilot
8007,running for one's life
8007,no fly zone
9422,right and justice
9422,pollution
9422,advancement
9422,massachusetts
9422,success
9422,leukemia
9422,lawyer
9422,business start-up
9422,civil action
9422,legal drama
15789,parent child relationship
15789,pop singer
15789,cartoon
15789,musical
15789,road trip
15789,celebrity
15789,coming of age
15789,first love
15789,cross country trip
15789,father son relationship
2623,navy
2623,love of one's life
10747,showdown
10747,loss of loved one
10747,texas
10747,settler
10747,native american
10747,revenge
10747,gun battle
10747,surrender
10747,indian attack
10747,massacre survivor
10747,comanche
10747,american civil war
10747,avenge
10747,19th century
10747,union army
10747,guns
10747,shooting
10747,family massacre
310131,witch
310131,isolation
310131,magic
310131,possession
310131,black magic
310131,older woman seduces younger guy
310131,new hampshire
310131,woods
310131,goat
310131,puritan
310131,religion
310131,crying
310131,false accusations
310131,witchcraft
310131,new england
310131,praying
310131,17th century
310131,folk horror
310131,evil force
310131,english colony
310131,grimdark
310131,excited
24021,based on novel or book
24021,immortality
24021,vampire
24021,bite
24021,graduation
24021,sequel
24021,teen movie
24021,werewolf
24021,based on young adult novel
24021,supernatural power
24021,vampire human love
526,moon
526,swordplay
526,twilight
526,monk
526,bishop
526,cathedral
526,falcon
526,solar eclipse
526,romance
526,thief
526,sword and sorcery
526,medieval italy
526,amused
476,drug abuse
476,support group
476,1970s
476,drug addiction
476,junkie
476,"portland, oregon"
476,drugstore
476,group therapy
476,melancholy
476,addiction
476,drug stealing
476,drugs
476,burglars
476,opioid use disorder
476,hopeful
476,tragic
15764,new york city
15764,concentration camp
15764,holocaust (shoah)
15764,world war ii
15764,writer
15764,poland
15764,1940s
2642,new york city
2642,deal
2642,sarcasm
2642,protest
2642,romcom
2642,lawyer
2642,billionaire
2642,employer employee relationship
2642,pro bono
2642,aftercreditsstinger
2642,environmental law
2642,legal aid
2642,charity benefit
2642,community center
2642,ideals
2642,indispensable
2642,playboy billionaire
2103,loss of sense of reality
2103,based on novel or book
2103,loss of loved one
2103,clone
2103,hallucination
2103,space travel
2103,grief
2103,space
2103,psychologist
2103,astronaut
2103,space station
2103,unusual phenomena
18239,moon
18239,based on novel or book
18239,vampire
18239,sequel
18239,teen movie
18239,werewolf
18239,interspecies romance
18239,based on young adult novel
18239,supernatural power
18239,good versus evil
18239,vampire human love
18239,cliché
11379,menace
11379,talent
11379,genius
11379,intellectually gifted
11379,time travel
11379,space war
11379,alien invasion
11379,lighthearted
11379,whimsical
11379,disrespectful
10495,martial arts
10495,war veteran
10495,karate
10495,adversary
10495,bullying
10495,sequel
10495,bully
10495,teenage love
10495,martial arts tournament
10495,martial arts training
10495,nostalgic
10495,mentor protégé relationship
10495,bullied
10495,philosophical
10495,inspirational
10495,martial arts contest
10495,rappelling
10495,hopeful
10495,optimistic
10110,based on novel or book
10110,"shanghai, china"
10110,atomic bomb
10110,stadium
10110,bravery
10110,peasant
10110,world war ii
10110,prisoner of war
10110,coming of age
10110,pacific war
10110,chinese
10110,japanese army
10110,japanese soldier
10110,japanese surrender
10110,salt mine
10110,internment camp
10110,child protagonist
10110,children in wartime
10110,japanese occupation of china
10110,"suzhou, china"
1781,politics
1781,self-destruction
1781,truth
1781,climate
1781,climate change
1781,greenhouse effect
1781,crisis
1781,earth
1781,global warming
1781,destruction of planet
1781,nature
1781,environment
1781,audience
1781,environmental destruction
1781,destruction of earth
1781,environmental issues
1781,climate engineering
1781,climate breakdown
1781,observational documentary
1781,environmental documentary
1781,climate emergency
1781,climate crisis
11597,sibling relationship
11597,video game
11597,loss of loved one
11597,uncle
11597,toy shop
11597,technical toy
11597,inheritance
11597,battle
11597,toy factory
11597,christmas
11597,evil toys
9493,experiment
9493,orphanage
9493,twins
9493,perfection
9493,low intelligence
9493,jet engine
9493,twins separated at birth
9493,artist colony
9493,same habits
9493,opposites
9493,amused
9493,sarcastic
9816,ballet dancer
9816,musical
9816,ballet
9801,"london, england"
9801,jealousy
9801,based on novel or book
9801,drug smuggling
9801,homesickness
9801,ex-boyfriend
9801,"bangkok, thailand"
9801,thailand
9801,vacation
9801,sequel
9801,dating
9801,falling in love
9801,tv reporter
9801,break-up
9801,false accusations
9801,boyfriend girlfriend relationship
9801,woman director
9801,tv host
9801,innocent in jail
9801,skiing
9801,travel show
9801,new relationship
9801,barrister
9801,excited
9801,new assignment
458156,new york city
458156,martial arts
458156,bratva (russian mafia)
458156,"casablanca, morocco"
458156,secret society
458156,secret organization
458156,black humor
458156,sahara desert
458156,sequel
458156,organized crime
458156,one man army
458156,code of honor
458156,hand to hand combat
458156,consequences
458156,professional assassin
458156,baba yaga
458156,dog man friendship
458156,continental hotel
8649,dying and death
8649,new york city
8649,coma
8649,based on novel or book
8649,ambulance
8649,drug addiction
8649,night life
8649,hallucination
8649,ambulance man
8649,alcoholism
8649,road trip
8649,teacher
8649,hospital
8649,drugs
8649,illegal prostitution
8649,euthanasia
487558,based on novel or book
487558,ku klux klan
487558,1970s
487558,black panther party
487558,biography
487558,based on true story
487558,undercover cop
487558,racism
487558,based on memoir or autobiography
487558,revisionist history
487558,white supremacy
487558,thoughtful
487558,defiant
487558,kkk rally
11302,revolution
11302,political activism
11302,loser
11302,banana republic
11302,anarchic comedy
353081,mask
353081,race against time
353081,"london, england"
353081,central intelligence agency (cia)
353081,helicopter
353081,"paris, france"
353081,chase
353081,gun
353081,spy
353081,countdown
353081,fake identity
353081,stunt
353081,fistfight
353081,double agent
353081,norway
353081,sequel
353081,secret government organization
353081,infiltration
353081,mi6
353081,motorcycle
353081,killer
353081,bomb remote detonator
353081,nuclear weapons
353081,handgun
353081,fictional government agency
353081,hand to hand combat
353081,motorcycle chase
353081,government agency
353081,french police
353081,helicopter chase
353081,based on tv series
353081,action
9314,based on novel or book
9314,dystopia
9314,fascism
9314,totalitarian regime
9314,anarchist
9314,brainwashing
9314,orwellian
9314,totalitarianism
9314,future vision
9314,future noir
9314,authoritarian
9314,george orwell
12614,"paris, france"
12614,cabaret
12614,musical
12614,remake
12614,cross dresser
12614,soprano
12614,1930s
12614,gay theme
16614,infidelity
16614,amusement park
16614,summer job
16614,carny
16614,marijuana joint
16614,reconciliation
16614,ticket booth
16614,job seeking
16614,leaving home
16614,duringcreditsstinger
16614,young adult
16614,1980s
16614,sympathetic
5689,sexual identity
5689,shipwreck
5689,melancholy
5689,lovers
5689,stranded
5689,marooned
5689,pacific island
5689,deserted island
5689,tropical island
5689,lost at sea
5689,wistful
5689,incredulous
5689,sentimental
10548,africa
10548,boxer
10548,black magic
10548,world champion
10548,zaire
10548,psychic power
10548,sympathy
10548,endurance
10548,sports documentary
10548,power of love
10548,heavyweight champion
10548,boxing
10548,racist stereotype
10548,heavyweight boxer
10548,power of the people
10548,semi-biographical
10548,boxing champion
10548,soul music
10548,african music
10548,anti-racism
10548,african dictator
10548,black power
10548,music concert
10548,sports icon
10548,boxing match
10548,muhammad ali
10548,power of positive thinking
11498,amnesia
11498,fortune teller
11498,nightmare
11498,"san francisco, california"
11498,hypnosis
11498,twist
11498,lovers
11498,romance
11498,film noir
11498,private investigator
11498,psychological thriller
11498,therapy
11498,dual role
11498,orchestra conductor
11498,gumshoe
11593,small town
11593,illegal employment
11593,retirement
11593,new york state
10501,gold
10501,horse
10501,cartoon
10501,musical
10501,con artist
10501,sword fight
10501,adventurer
10501,16th century
10501,conquistador
10501,el dorado
10501,3d animation
10501,age of discovery
901,blindness and impaired vision
901,eye operation
901,operation
901,love of one's life
901,suicide attempt
901,flower shop
901,flower girl
901,tramp
901,love
901,black and white
901,millionaire
901,silent film
901,blind girl
901,boxing
901,feelgood
901,hilarious
901,romantic
901,comforting
545611,mother
545611,martial arts
545611,kung fu
545611,nihilism
545611,philosophy
545611,generations conflict
545611,chinese woman
545611,surrealism
545611,laundromat
545611,chinese
545611,east asian lead
545611,divorce
545611,family
545611,lgbt
545611,hot dog
545611,asian woman
545611,chinese immigrant
545611,mother daughter relationship
545611,action comedy
545611,asian american
545611,intergenerational trauma
545611,internal revenue service
545611,interdimensional travel
545611,multiverse
39254,future
39254,sports
39254,parent child relationship
39254,fight
39254,robot
39254,prizefight
39254,father son reunion
39254,robot fighting
39254,boxing
39254,2020s
11239,dance lesson
11239,private detective
11239,dance school
11239,accountant
11239,dance studio
11239,inspirational
11239,intimate
11239,heisei
11239,salaryman
11239,appreciative
20758,marriage
20758,engagement
38356,"chicago, illinois"
38356,spacecraft
38356,moon
38356,traitor
38356,bodyguard
38356,sequel
38356,alien planet
38356,based on toy
38356,giant robot
38356,sabotage
38356,commando
38356,world domination
38356,duringcreditsstinger
9061,florida
9061,small town
9061,rape
9061,based on novel or book
9061,professor
9061,innocence
9061,harvard university
9061,revenge
9061,serial killer
9516,drug dealer
9516,street gang
9516,gangster
9516,ghetto
9516,delinquency
9516,"los angeles, california"
9516,shocking
9516,angry
9516,aggressive
9516,hopeless
9516,desperate
9516,cautionary
9516,depressing
9516,antagonistic
9516,callous
9516,foreboding
9516,inflammatory
9516,informative
44912,superhero
44912,transformation
44912,based on comic
44912,alien
44912,alien infection
44912,magical object
44912,protector
44912,based on graphic novel
44912,super power
634649,new york city
634649,hero
634649,showdown
634649,magic
634649,loss of loved one
634649,secret identity
634649,superhero
634649,villain
634649,portal
634649,based on comic
634649,sequel
634649,vigilante
634649,superhero team
634649,masked vigilante
634649,alternative reality
634649,aftercreditsstinger
634649,duringcreditsstinger
634649,marvel cinematic universe (mcu)
634649,masked superhero
634649,fight for justice
634649,teen superhero
634649,superhero teamup
634649,returning hero
634649,teamwork
634649,multiverse
11846,daughter
11846,wedding planner
11846,bride
11846,son-in-law
11846,father-in-law
11846,fool
11846,remake
11846,"los angeles, california"
11846,wedding
11846,father daughter relationship
9826,gold
9826,gangster
9826,secret identity
9826,phantom
9826,battle for power
9826,based on comic
9826,jade
9826,silver
9826,jungle
9826,nostalgic
9826,masked hero
9826,crystal skull
11066,ladykiller
11066,success
11066,ladies' man
11066,casanova
11066,womanizer
11066,african american business
11066,african american romance
9257,s.w.a.t.
9257,liberation
9257,transport of prisoners
9257,special unit
9257,"los angeles, california"
10217,small town
10217,canada
10217,based on novel or book
10217,suffering
10217,village
10217,paralysis
10217,based on true story
10217,tragedy
10217,lawyer
10217,car accident
10217,school bus
10217,british columbia
9836,fish
9836,ocean
9836,zoo
9836,penguin
9836,tap dancing
9836,anthropomorphism
9836,love
9836,crush
9836,snow
9836,singing
9836,antarctica
9836,family
9836,duringcreditsstinger
9836,3d animation
9836,inspirational
983,journalist
983,gold
983,treasure
983,robbery
983,cheating
983,coronation
983,freemason
983,con man
983,british army
983,british empire
983,friends
983,soldier
983,king
983,battle
983,ruler
983,based on short story
983,19th century
983,british raj
11974,garbage
11974,psychopath
11974,paranoia
11974,dark comedy
11974,vacation
11974,suburbia
11974,neighbor
11974,serial killer
11974,slasher
11974,chainsaw
11974,murderer
11974,old dark house
11974,pig mask
11974,new neighbor
11974,axe murder
11974,dream sequence
11974,psycho
11974,neighborhood
11974,madman
11974,lunatic
11974,absurd
11974,amused
802,hotel
802,depression
802,lolita
802,small town
802,secret love
802,based on novel or book
802,sexual obsession
802,summer camp
802,midlife crisis
802,loss of loved one
802,literature professor
802,widow
802,flirt
802,eroticism
802,youngster
802,motel
802,diary
802,seduction
802,provocation
802,fascination
802,one-sided love
802,forbidden love
802,adoptive father
802,older man younger woman relationship
802,sex with a minor
14506,monster
14506,moon
14506,based on novel or book
14506,surreal
14506,hot air balloon
14506,satire
14506,baron
14506,steampunk
14506,european
14506,roman mythology
14506,eccentricity
14506,irreverent
14506,lighthearted
14506,absurd
14506,preposterous
4977,research
4977,japan
4977,dreams
4977,based on novel or book
4977,procession
4977,psychoanalysis
4977,mad scientist
4977,dream girl
4977,parallel world
4977,adult animation
4977,dream world
4977,anime
4977,avant garde
4977,witty
4977,vibrant
13809,drug dealer
13809,"london, england"
13809,gangster
13809,gang leader
13809,money
13809,gang
13809,duringcreditsstinger
6615,dying and death
6615,shyness
6615,wisconsin
6615,delusion
6615,lone wolf
6615,loss
6615,loneliness
6615,doll
6615,mental illness
6615,blow up doll
6615,companion
6615,introspective
6615,lighthearted
6615,ambivalent
6615,tragic
1398,based on novel or book
1398,guard
1398,wish
1398,stalker
1398,alien
1398,strugatsky
1398,writer
1398,soldier
1398,existentialism
1398,zone
1398,complex
1398,beautifully filmed
6145,suicide
6145,perfect crime
6145,detective
6145,prosecution
6145,murder
6145,lawyer
6145,"los angeles, california"
6145,cat and mouse
6145,district attorney
6145,marbles
6145,aeronautical engineer
6145,courtroom drama
6145,legal thriller
6145,cheating wife
72976,mutiny
72976,usa president
72976,based on true story
72976,speech
72976,battlefield
72976,historical fiction
72976,family conflict
72976,american civil war
72976,cultural conflict
72976,battle of gettysburg
72976,secession
72976,gettysburg address
72976,conflagration
72976,ethical dilemma
72976,emancipation
72976,19th century
72976,abraham lincoln
72976,abraham
72976,america
64635,dystopia
64635,secret agent
64635,remake
64635,machine gun
64635,resistance fighter
64635,false memory
64635,robot cop
64635,suppression
64635,rebel hero
64635,safe deposit box
64635,british colonialism
64635,smog
64635,gatling gun
64635,center of the earth
64635,implanted memory
24795,angel
24795,baseball
24795,remake
11231,high school
11231,martial arts
11231,sports
11231,buddhist monk
11231,becoming an adult
11231,karate
11231,sequel
11231,revenge
11231,teen movie
11231,"los angeles, california"
11231,classmate
11231,pathetic
11231,absurd
11231,depressing
11231,ridiculous
10997,china
10997,society
10997,transvestite
10997,cultural revolution
10997,woman between two men
10997,best friend
10997,"beijing, china"
10997,lgbt
10997,chinese opera
10997,female impersonator
10997,severed finger
10013,time travel
10013,high school reunion
10013,romantic
10013,hopeful
66,daughter
66,rape
66,assassination
66,usa president
66,"washington dc, usa"
66,government
66,corruption
66,the white house
66,based on novel or book
66,politics
66,attempted murder
66,witness
66,attempted robbery
66,secret service
66,u.s. secret service agent
66,father daughter relationship
66,shot to death
2043,based on novel or book
2043,detective
2043,fbi
2043,teacher
2043,psychologist
2043,psychological thriller
2043,whodunit
2043,cat and mouse
2043,secret service
2043,child kidnapping
2043,u.s. senator
2043,ransom demand
2043,u.s. secret service agent
2043,retired detective
2043,young abducted girl
2043,psychological detective
2043,psychological profiling
3175,based on novel or book
3175,gambling
3175,desertion
3175,fencing
3175,palace
3175,british army
3175,opportunist
3175,wealth
3175,debt
3175,duel
3175,ireland
3175,british soldier
3175,18th century
3175,card playing
3175,pistol duel
3175,seven years war
3175,nobility
3175,prussia
3175,costume drama
3175,cautionary
3175,audacious
9609,farm
9609,worker
9609,dreams
9609,country life
9609,farm worker
9609,great depression
9609,error
1360,mexico
1360,love of one's life
1360,bisexuality
1360,painter
1360,surrealism
1360,biography
1360,disabled
1360,lgbt
1360,female artist
1360,woman director
1360,female painter
1360,frida kahlo
9003,based on novel or book
9003,sexual obsession
9003,pain
9003,ritual
9003,supernatural
9003,haunted house
9003,seduction
9003,gore
9003,surrealism
9003,undead
9003,stepmother
9003,revenge
9003,human sacrifice
9003,body double
9003,demon
9003,puzzle box
9003,attic
9003,occult
9003,bdsm
9003,cenobite
9003,sexual awakening
9003,return from dead
9003,reanimated corpse
9003,sexual pleasure
9003,hiding in attic
9003,psycho-sexual
9003,body snatcher
9003,lovecraftian
9003,wicked uncle
9003,sexual adventure
9615,car race
9615,sequel
9615,auto-tuning
9615,street race
9615,drifting
9615,"tokyo, japan"
9615,cars
9615,egotistical
9615,tense
9615,excited
9615,frightened
10911,army
10911,based on novel or book
10911,fort
10911,allies
10911,world war ii
10157,espionage
10157,handcuffs
10157,investigation
10157,police chief
10157,police operation
10157,sequel
10157,police academy
10157,commandant
3529,husband wife relationship
3529,police
3529,detective
3529,mistress
3529,dinner
3529,black and white
3529,wedding
3529,dog
3529,police detective
3529,screwball comedy
3529,private detective
3529,missing person
3529,pre-code
3529,terrier
3529,thin man
3529,x-ray
3529,christmas
3529,audacious
76726,friendship
76726,flying
76726,"seattle, washington"
76726,telekinesis
76726,coming of age
76726,outcast
76726,loneliness
76726,super power
76726,found footage
76726,aftercreditsstinger
76726,pov (point of view)
76726,abuse
76726,teenager
76726,intense
76726,assertive
76726,joyful
76726,超能失控
76726,found footage adjacent
11678,rescue
11678,himalaya mountain range
11678,mountaineer
11678,pakistan
11678,climbing
11678,k2
11678,survival
11678,mountain climbing
11678,mountaineering
11678,adventurer
11678,karakoram
11678,tense
11973,usa president
11973,politics
11973,atomic bomb
11973,cold war
11973,john f. kennedy
11973,based on true story
11973,threat
11973,cuban missile crisis
11973,diplomacy
11973,1960s
576,underdog
576,friendship
576,bounty hunter
576,robbery
576,texas
576,mexican revolution
576,honor
576,gang
576,shootout
576,soldier
576,steam locomotive
576,righteous rage
9037,high school
9037,musical
9037,romcom
9037,talent show
9037,sequel
9037,teenage girl
9037,motorcycle
9037,teenage boy
9037,clique
9037,bad girl
9037,woman director
9037,1960s
9037,romance musical
227,street gang
227,based on novel or book
227,children's home
227,coming of age
227,gang
227,juvenile delinquent
227,"tulsa, oklahoma"
227,based on young adult novel
227,teenager
227,psychological drama
13804,sibling relationship
13804,car race
13804,gambling
13804,ex-lover
13804,fast
13804,car crash
13804,cop
13804,sequel
13804,street race
13804,thoughtful
13804,cars
13804,intense
13804,farcical
13804,vibrant
4477,new york city
4477,assassin
4477,anonymity
4477,showdown
4477,chase
4477,politics
4477,northern ireland
4477,revenge
4477,terrorism
4477,ira (irish republican army)
4477,tragic event
39452,painting
39452,graffiti
39452,fraud
39452,cousin
39452,street artist
39452,prank
39452,eccentric
39452,fame
39452,art
39452,art gallery
39452,modern art
39452,found footage
11815,experiment
11815,teleportation
11815,inventor
11815,mutation
11815,hybrid
11815,"montreal, canada"
11815,scientist
11815,housekeeper
11815,spider web
11815,told in flashback
11815,fly (insect)
11815,house fly
11815,animal horror
11815,fly/human hybrid
11815,science laboratory
11815,in-home laboratory
11815,murder of husband
10210,lover
10210,fairy
10210,promise
10210,luck
10210,puck
588,hotel
588,pedophilia
588,child abuse
588,monster
588,suffering
588,nurse
588,nun
588,darkness
588,sadism
588,orphanage
588,classroom
588,moral ambiguity
588,child murder
588,mother role
588,witch burning
588,symbolism
588,supernatural
588,fog
588,possession
588,heroism
588,gore
588,barbed wire
588,surrealism
588,revenge
588,survival
588,religion
588,school
588,hospital
588,another dimension
588,torture
588,creature
588,massacre
588,pedophile
588,brutality
588,demon
588,religious fundamentalism
588,child molester
588,gothic
588,conscience
588,molestation
588,based on video game
588,missing child
588,dismemberment
588,persecution
588,religious cult
588,child molestation
588,ghost town
588,mist
588,immolation
588,evil child
588,sleepwalking
588,nightmare becomes reality
588,limbo
588,bugs
588,sexual predator
588,mother daughter relationship
588,biopunk
588,skinning
588,supernatural power
588,supernatural horror
588,child sexual abuse
588,evil little girl
588,religious fanaticism
343668,saving the world
343668,spy
343668,secret agent
343668,europe
343668,sequel
343668,secret government organization
343668,agent
343668,statesman
343668,joyous
343668,amused
13776,new year's eve
13776,gambling debt
13776,"baltimore, usa"
13776,diner
13776,fake accident
13776,twenty something
13776,1950s
19959,future
19959,clone
19959,dystopia
19959,based on comic
19959,murder
19959,robot
19959,questioning
19959,intense
372058,high school
372058,race against time
372058,dreams
372058,afterlife
372058,natural disaster
372058,supernatural
372058,time travel
372058,comet
372058,romance
372058,tragedy
372058,school
372058,body-swap
372058,high school student
372058,nonlinear timeline
372058,star crossed lovers
372058,power of love
372058,anime
372058,japanese high school
372058,urban fantasy
5723,rock 'n' roll
5723,lovesickness
5723,love of one's life
5723,composer
5723,pop
5723,music instrument
5723,lovers
5723,"dublin, ireland"
5723,recording studio
5723,pianist
5723,ireland
5723,music store
5723,street musician
5723,songwriting
5723,busker
5723,recording session
5723,street singer
5723,busking
5723,irish
238713,central intelligence agency (cia)
238713,"budapest, hungary"
238713,"paris, france"
238713,undercover agent
238713,"rome, italy"
238713,spy
238713,arms dealer
238713,bulgaria
238713,nuclear bomb
238713,female spy
238713,heiress
238713,bumbling
238713,aftercreditsstinger
238713,duringcreditsstinger
238713,analyst
238713,ironic
238713,suspicious
238713,spycraft
238713,handler
238713,special assignment
238713,mocking
238713,modest
238713,ridiculous
14462,gulf war
14462,post-traumatic stress disorder (ptsd)
14462,ambush
14462,presidential election
14462,senator
14462,kuwait
14462,remake
14462,election
14462,war hero
14462,implant
14462,congressman
14462,presidential campaign
14462,suppressed memory
14462,memories restored
14462,army veteran
14462,election night
14462,nightmares
14462,u.s. army soldier
14462,presidential medal of honor
14462,vice presidential candidate
14052,nerd
14052,jock
14052,social satire
14052,panty raid
14052,fire breathing
14052,defenestration
14052,funhouse
14052,pie eating
4442,sibling relationship
4442,germany
4442,literature
4442,brothers grimm
4442,con artist
4442,historical fiction
4442,aftercreditsstinger
4442,19th century
4442,fake exorcism
87421,dystopia
87421,mercenary
87421,sequel
87421,alien
87421,revenge
87421,planet
87421,hostile
87421,spaceship
87421,serious
87421,furious
87421,sympathetic
11418,"london, england"
11418,chaos
11418,game show
11418,vacation
11418,sequel
11418,travel
11418,family vacation
11418,"eiffel tower, paris"
11418,marriage problems
11418,interrupted vacation
11418,woman director
11418,satirical
11418,absurd
11335,baby
11335,octopus
11335,blackmail
11335,musical
11335,based on comic
11335,tax collector
11335,based on cartoon
11335,super power
11335,sailor
11335,spinach
11335,seaside town
11335,abandoned baby
7007,journalist
7007,corruption
7007,based on novel or book
7007,police
7007,detective
7007,wheelchair
7007,restaurant
7007,parking garage
7007,cover-up
7007,murder
7007,seppuku
7007,bulletproof vest
7007,crime investigation
7007,falsification
7007,cover-up attempt
7007,homicide investigation
7007,japanese culture
7007,suspenseful
7007,intense
23827,halloween
23827,haunting
23827,ouija board
23827,psychic
23827,entity
23827,demonic possession
23827,found footage
23827,supernatural phenomena
23827,supernatural horror
23827,pseudo-documentary
23827,suspenseful
23827,horrified
23827,faux documentary
11397,underdog
11397,high school
11397,cheerleader
11397,kiss
11397,satire
11397,parody
11397,school party
11397,jock
11397,crude humor
11397,teen movie
11397,spoof
11397,prom
11397,crush
11397,teenage crush
11397,sex toy
11397,prom queen
11397,aftercreditsstinger
11397,duringcreditsstinger
11397,high school american football
11397,teenager
140420,skyscraper
140420,black and white
140420,paper airplane
140420,office romance
140420,short film
74643,movie business
74643,hollywood
74643,black and white
74643,dog
74643,filmmaking
74643,mustache
74643,silent film
74643,marquee
74643,terrier
74643,movie star
74643,flapper
74643,silent film star
74643,1920s
74643,pets
74643,old hollywood
74643,fading star
1687,spacecraft
1687,dystopia
1687,chimpanzee
1687,pacifism
1687,time travel
1687,politician
1687,sequel
1687,cage
1687,tease
1687,caving
13203,farm
13203,thanksgiving
13203,college
13203,liar
13203,pancreas
13203,city boy
396,adultery
396,professor
396,married couple
396,guest
396,black humor
396,based on play or musical
396,campus
396,dysfunctional marriage
396,black and white
396,alcohol abuse
396,new england
396,cuckold
396,one night
396,henpecked husband
396,angry
396,aggressive
396,house guest
396,college professor
396,marital tensions
396,academia
396,dead son
396,impotent husband
396,nasty wife
396,cuckolded husband
396,nagging wife
396,hysterical drunks
396,bickering couple
396,provocative
396,bitter
396,mocking
396,sarcastic
396,shattered reality
396,openly flirtatious wife
396,acerbic couple
396,alcoholic couple
10661,new york city
10661,israel
10661,palestinian-israeli conflict
10661,mossad
10661,middle east
10661,hairdresser
10661,secret identity
10661,ladykiller
10661,heart-throb
10661,zionism
10661,hairstyle
10661,hacky sack
10661,nemesis
10661,soldier
10661,falling in love
10661,counterterrorism
10661,developers
10661,terrorist threat
10661,famous
7555,snake
7555,fight
7555,missionary
7555,boat
7555,river
7555,pastor
7555,border
7555,mercenary
7555,thailand
7555,burma
7555,sequel
7555,disturbed
7555,christian missionary
7555,christian
10784,"berlin, germany"
10784,nazi
10784,entertainer
10784,cabaret
10784,bisexuality
10784,musical
10784,based on play or musical
10784,hitler youth
10784,fireplace
10784,based on short story
10784,lgbt
10784,baron love
10784,political unrest
10784,english lesson
10784,burlesque dancer
10784,1930s
10784,gay theme
8011,new york city
8011,martial arts
8011,japan
8011,magic
8011,immortality
8011,scotland
8011,katana
8011,morocco
8011,sorcery
8011,sword fight
8011,sorcerer
8011,fictional war
8011,dark fantasy
8011,archeology
8011,warrior
8011,illusionist
8011,action hero
8011,sword and sorcery
8011,supernatural power
8011,good versus evil
8011,good sorcerer
12154,new york city
12154,baby
12154,bachelor
12154,roommates
12154,adoption
12154,parenthood
12154,fatherhood
12154,abandoned baby
10464,daughter
10464,friendship
10464,loss of loved one
10464,mute
10464,housekeeper
10464,xenophobia
10464,woman director
10464,amused
11319,rescue
11319,kidnapping
11319,mouse
11319,cartoon
11319,villain
11319,rescue mission
11319,baby-snatching
11319,bottle
11319,energy
11319,mole
11319,cartoon mouse
11319,tide
11319,female villain
11319,girl
11873,sports
11873,pool billiards
11873,hustler
11873,talent
11873,inspirational
11873,understated
7737,clone
7737,dystopia
7737,mutant
7737,post-apocalyptic future
7737,sequel
7737,conspiracy
7737,evil corporation
7737,zombie
7737,based on video game
7737,awestruck
7737,skräck
8816,underdog
8816,based on novel or book
8816,sweden
8816,uncle
8816,loneliness
8816,rural area
8816,dog
8816,transsexual
8816,tomboy
8816,1950s
8816,boxing
348350,spacecraft
348350,smuggling (contraband)
348350,prequel
348350,spin off
348350,space opera
7300,single mother
7300,divorced
7300,single father
7300,family conflict
7300,child custody
7300,blended family
13370,mockumentary
13370,folk singer
16996,high school
16996,time travel
16996,fake identity
16996,bullying
16996,basketball
16996,high school sports
16996,adult as a child
16996,do over
16996,age change
9461,island
9461,martial arts
9461,kung fu
9461,temple
9461,monk
9461,spy
9461,shaolin
9461,sister
9461,hong kong
9461,shaolin monk
9461,east asian lead
9461,martial arts tournament
9461,crime lord
11976,witch
11976,princess
11976,monster
11976,magic
11976,winter
11976,sword
11976,hell
11976,mythology
11976,romance
11976,snow
11976,sorcerer
11976,duel
11976,devil
11976,demon
11976,evil
11976,swashbuckler
11976,unicorn
11976,warrior
11976,familiar
10860,strong woman
10860,southern usa
10860,louisiana
10860,beauty
10860,female friendship
10860,based on play or musical
10860,dysfunctional family
10860,kidney transplant 
10860,beauty salon
10860,family drama
10860,wedding
10860,mourning
10860,marriage problems
10860,troubled past
10860,hairstylist
10860,mother daughter relationship
10860,loving
10860,sentimental
10860,hilarious
10860,compassionate
10860,distressing
10860,type 1 diabetes
3594,hotel room
3594,suicide
3594,based on novel or book
3594,obsession
3594,sadomasochism
3594,psychological thriller
3594,killer
3594,family
3594,numbers
12573,dreams
12573,midlife crisis
12573,professor
12573,minnesota
12573,dark comedy
12573,rabbi
12573,bar mitzvah
12573,marijuana
12573,morality
12573,jewish american
12573,bribery
12573,school bus
12573,bribe
12573,jewish family
12573,physics professor
12573,1960s
12573,ethics
12573,transistor radio
12573,nightmares
12573,flirty neighbor
10404,competition
10404,marriage
10404,romantic rivalry
10404,polygamy
10404,concubine
10404,tragedy
10404,wealth
10404,period drama
10404,intrigue
10404,oppression
10404,1920s
10796,martial arts
10796,dual identity
10796,time travel
10796,wormhole
10796,alternate dimension
10796,"los angeles, california"
10796,criminal
10796,law enforcement
10796,alternate universe
10796,multiverse
10427,vietnam veteran
10427,sheriff
10427,"wyoming, usa"
10427,hitman
10427,gun
10427,gas station
10427,cemetery
10427,motel
10427,money
10427,murder
10427,bag of money
10427,criminal
10427,unemployment
10427,war injury
10427,oil rig 
10427,wife murder
10427,neo-noir
16219,"chicago, illinois"
16219,sports
16219,boxer
16219,fistfight
16219,tournament
16219,racial tension
